Date,Open,High,Low,Close,Adj Close,Volume
1962-01-01,7.374124050140381,7.374124050140381,7.125557899475098,7.138305187225342,1.509366512298584,1372875
1962-01-08,7.131930828094482,7.2402801513671875,6.9471001625061035,7.189292907714844,1.5201482772827148,2204445
1962-01-15,7.214786052703857,7.237093925476074,6.972593784332275,7.05544900894165,1.491848111152649,1788660
1962-01-22,7.05544900894165,7.125557899475098,6.896111965179443,6.899299144744873,1.4588299989700317,1710210
1962-01-29,6.899299144744873,7.112811088562012,6.695346832275391,7.112811088562012,1.5039771795272827,3396885
1962-02-05,7.112811088562012,7.112811088562012,6.9853410720825195,7.093689918518066,1.4999340772628784,1349340
1962-02-12,7.093689918518066,7.151051998138428,6.940727233886719,6.940727233886719,1.4677894115447998,1270890
1962-02-19,6.940727233886719,6.972593784332275,6.822816848754883,6.845123767852783,1.4475727081298828,1294425
1962-02-26,6.845123767852783,7.0235819816589355,6.781389236450195,6.9853410720825195,1.4772249460220337,1521930
1962-03-05,6.9853410720825195,7.049076080322266,6.934352874755859,7.049076080322266,1.4907022714614868,1208130
1962-03-12,7.049076080322266,7.068195819854736,7.01083517074585,7.0427021980285645,1.4893547296524048,1074765
1962-03-19,7.05544900894165,7.087316989898682,6.9471001625061035,6.972593784332275,1.4745279550552368,1286580
1962-03-26,6.972593784332275,6.9980878829956055,6.759081840515137,6.790949821472168,1.436116099357605,1561155
1962-04-02,6.7877631187438965,6.7877631187438965,6.462715148925781,6.634799003601074,1.4030941724777222,3443955
1962-04-09,6.634799003601074,6.717655181884766,6.500956058502197,6.602931976318359,1.3963550329208374,1937715
1962-04-16,6.602931976318359,6.685787200927734,6.526450157165527,6.615678787231445,1.3990509510040283,1702365
1962-04-23,6.615678787231445,6.65073299407959,6.118546962738037,6.188654899597168,1.3087449073791504,3977415
1962-04-30,6.188654899597168,6.246016979217529,5.481197834014893,6.195028781890869,1.310093641281128,12936405
1962-05-07,6.195028781890869,6.2428297996521,5.659656047821045,5.685150146484375,1.2022669315338135,7617495
1962-05-14,5.685150146484375,5.901847839355469,5.586360931396484,5.755258083343506,1.2172845602035522,7335075
1962-05-21,5.755258083343506,5.755258083343506,4.945825099945068,5.079668998718262,1.0743918418884277,13344345
1962-05-28,5.060547828674316,5.098789215087891,4.525175094604492,4.907584190368652,1.0379945039749146,15407580
1962-06-04,4.843850135803223,4.843850135803223,4.499680995941162,4.732314109802246,1.0009236335754395,10731960
1962-06-11,4.732314109802246,4.7418742179870605,3.824091911315918,4.251114845275879,0.8991459012031555,22930935
1962-06-18,4.251114845275879,4.369025230407715,3.957935094833374,4.079030990600586,0.8627488017082214,17808150
1962-06-25,4.079030990600586,4.442319869995117,4.021669864654541,4.3244099617004395,0.9146483540534973,17682630
1962-07-02,4.3244099617004395,4.509242057800293,4.314849853515625,4.397706031799316,0.9301514029502869,7978365
1962-07-09,4.397706031799316,4.968132972717285,4.346717834472656,4.796048164367676,1.0144038200378418,14293590
1962-07-16,4.796048164367676,4.901210784912109,4.614404201507568,4.7418742179870605,1.0029464960098267,9084510
1962-07-23,4.7418742179870605,4.805609226226807,4.572976112365723,4.7912678718566895,1.0133925676345825,5773920
1962-07-30,4.821541786193848,5.015933990478516,4.796048164367676,4.907584190368652,1.0379945039749146,9719955
1962-08-06,4.907584190368652,4.9267048835754395,4.722753047943115,4.789675235748291,1.013055443763733,11908710
1962-08-13,4.7928619384765625,5.02549409866333,4.7928619384765625,4.9649457931518555,1.0503355264663696,7774395
1962-08-20,4.9904398918151855,5.286807060241699,4.9904398918151855,5.213511943817139,1.1029192209243774,11077140
1962-08-27,5.213511943817139,5.248566150665283,4.933077812194824,5.05098819732666,1.0685371160507202,8755020
1962-09-03,5.05098819732666,5.117908954620361,4.856596946716309,4.872529983520508,1.0307834148406982,7335075
1962-09-10,4.872529983520508,4.958571910858154,4.811982154846191,4.94901180267334,1.0469636917114258,6903600
1962-09-17,4.958571910858154,5.097196102142334,4.786488056182861,4.802422046661377,1.015952467918396,8613810
1962-09-24,4.748247146606445,4.748247146606445,4.442319869995117,4.506054878234863,0.9532566070556641,11947935
1962-10-01,4.506054878234863,4.612811088562012,4.337156772613525,4.59209680557251,0.971458911895752,9970995
