Date,Open,High,Low,Close,Adj Close,Volume
1962-02-01,6.978967189788818,7.151051998138428,6.781389236450195,6.845123767852783,1.4473745822906494,6087720
1962-03-01,6.870617866516113,7.087316989898682,6.759081840515137,6.790949821472168,1.436115026473999,5687625
1962-04-01,6.7877631187438965,6.7877631187438965,5.736137866973877,5.787126064300537,1.2238328456878662,13516935
1962-05-01,5.787126064300537,6.2428297996521,4.525175094604492,5.00318717956543,1.0580487251281738,51659325
1962-06-01,4.984066009521484,4.984066009521484,3.824091911315918,4.3244099617004395,0.9146488904953003,71679765
1962-07-01,4.3244099617004395,5.015933990478516,4.314849853515625,4.933077812194824,1.0433868169784546,43014135
1962-08-01,4.920331001281738,5.286807060241699,4.722753047943115,5.05098819732666,1.0683258771896362,43351470
1962-09-01,5.05098819732666,5.117908954620361,4.442319869995117,4.506054878234863,0.9532564878463745,34800420
1962-10-01,4.506054878234863,4.738687038421631,4.104525089263916,4.410452842712402,0.9330313801765442,45014610
1962-11-01,4.410452842712402,5.121096134185791,4.3594651222229,5.079668998718262,1.0746045112609863,38424810
1962-12-01,5.028680801391602,5.175271034240723,4.862969875335693,4.971319198608398,1.0519042015075684,22978005
1963-01-01,4.971319198608398,5.411089897155762,4.898024082183838,5.401529788970947,1.1429333686828613,29920830
1963-02-01,5.401529788970947,5.415870189666748,5.0860419273376465,5.095602035522461,1.0782015323638916,13854270
1963-03-01,5.095602035522461,5.395155906677246,5.063735008239746,5.3664751052856445,1.1357871294021606,12771660
1963-04-01,5.3664751052856445,6.04843807220459,5.3218607902526855,5.9114089012146,1.2511192560195923,19118265
1963-05-01,5.9114089012146,6.099425792694092,5.831739902496338,6.083493232727051,1.287540078163147,11987160
1963-06-01,6.083493232727051,6.1026129722595215,5.506691932678223,5.560866832733154,1.1771858930587769,13516935
1963-07-01,5.560866832733154,5.710643768310547,5.420650005340576,5.538559913635254,1.1724631786346436,17596335
1963-08-01,5.538559913635254,5.857234001159668,5.481197834014893,5.669216156005859,1.2001224756240845,14591700
1963-09-01,5.677183151245117,5.978330135345459,5.677183151245117,5.761631965637207,1.2199654579162598,19008435
1963-10-01,5.761631965637207,6.3957929611206055,5.71701717376709,6.297004222869873,1.3333237171173096,25629615
1963-11-01,6.297004222869873,6.31931209564209,5.876354217529297,6.1854681968688965,1.3097069263458252,13140375
1963-12-01,6.220522880554199,6.4945831298828125,6.03569221496582,6.462715148925781,1.3687611818313599,13697370
1964-01-01,6.500956058502197,7.227532863616943,6.469089031219482,6.908858776092529,1.4632529020309448,23401635
1964-02-01,6.908858776092529,7.348629951477051,6.806882858276367,7.253026962280273,1.536144733428955,11900865
1964-03-01,7.253026962280273,7.578074932098389,7.087316989898682,7.574888229370117,1.604684591293335,12340185
1964-04-01,7.58444881439209,7.667304039001465,7.268960952758789,7.268960952758789,1.5398755073547363,13446330
1964-05-01,7.2785210609436035,7.871255874633789,7.2785210609436035,7.648183822631836,1.6202125549316406,11055174
1964-06-01,7.648183822631836,7.703951835632324,7.345442771911621,7.600381851196289,1.6104950904846191,9049992
1964-07-01,7.628265857696533,7.839387893676758,7.3295087814331055,7.361376762390137,1.5598504543304443,9734076
1964-08-01,7.361376762390137,7.361376762390137,6.779796123504639,7.018802165985107,1.4872602224349976,12112680
1964-09-01,7.018802165985107,7.1064372062683105,6.564691066741943,6.955067157745361,1.4741556644439697,12382548
1964-10-01,6.955067157745361,6.955067157745361,6.612492084503174,6.6921610832214355,1.4184308052062988,7970520
1964-11-01,6.688177108764648,6.92319917678833,6.572658061981201,6.572658061981201,1.3931019306182861,8886816
1964-12-01,6.5567240715026855,6.660293102264404,6.485022068023682,6.524857044219971,1.3833824396133423,8792676
